stid,dsid,lat,long,name,area,source,edited,notes
10407,15870,49.119730000000004,-119.67689999999999,Testalinden Lake,3,Neotoma,2,NA
10421,15902,51.004365,-127.269325,Woods Lake,0.2,Neotoma,2,NA
10456,15982,45.3898611111111,-79.2165277777778,Mayflower Lake,5.794745007709168,Geographic matching,2,NA
10484,16077,57.76347222222225,-95.1888888888889,Bradshaw Lake peat section,20.981536971832103,Geographic matching,2,NA
10486,16081,45.670215,-62.610974999999996,Chance Harbour Lake,10.833753744682422,Geographic matching,2,NA
10488,16086,47.830254999999994,-66.18226999999999,Island Lake,3,Neotoma,2,NA
10493,16096,50.85930555555555,-128.3044444444445,Cook Bank,1492546.3997456892,Geographic matching,2,NA
10494,16099,52.78041666666665,-131.68972222222249,Logan Inlet,1310071.9086952012,Geographic matching,2,NA
10495,16101,52.5022213921833,-131.37499652096,Juan Perez Sound,1310071.9086952012,Geographic matching,2,NA
10496,16103,44.9759327777778,-62.09061,Pye Lake,12.523707418295816,Geographic matching,2,NA
10499,16109,70.46194444444444,-68.50277777777775,Patricia Bay Lake,62.58410148195348,Geographic matching,2,NA
10505,16127,43.440830000000005,-79.95551,Twiss Marl Pond,11,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
10521,16189,44.199085,-78.14232,Rice Lake,10036.870691920829,Geographic matching,2,NA
10521,16193,44.199085,-78.14232,Rice Lake,10036.870691920829,Geographic matching,2,NA
10521,16187,44.199085,-78.14232,Rice Lake,10036.870691920829,Geographic matching,2,NA
10521,16191,44.199085,-78.14232,Rice Lake,10036.870691920829,Geographic matching,2,NA
10544,16256,44.607495,-78.039815,McGinnis Lake,4.557063771115575,Geographic matching,2,NA
10544,16257,44.607495,-78.039815,McGinnis Lake,4.557063771115575,Geographic matching,2,NA
10548,16264,46.310276992702896,-79.3808362591486,Dugas Bay Bog,1902.246411187486,Geographic matching,2,NA
10549,16265,44.0463888888889,-77.03916666666666,Glenora Bay,109053.08476155059,Geographic matching,2,NA
10552,16271,43.9869027777778,-79.37944,Preston Lake,26.538870515115168,Geographic matching,2,NA
10554,16275,52.531655,-91.3723611111111,Round Pond,11.990503305714528,Geographic matching,2,NA
10555,16276,44.19,-79.130295,Wagner Lake,40.73881331656699,Geographic matching,2,NA
10556,16278,44.167066666666656,-78.10249999999999,Webbs Lake,6.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed site and area
11557,17280,44.55680555555555,-78.22479722222221,Lovesick Lake,23094.009584208306,Geographic matching,2,NA
11557,17283,44.55680555555555,-78.22479722222221,Lovesick Lake,23094.009584208306,Geographic matching,2,NA
11557,17281,44.55680555555555,-78.22479722222221,Lovesick Lake,23094.009584208306,Geographic matching,2,NA
11605,17393,49.992745,-121.49261999999999,Fishblue (Blue) Lake,8.467040328401826,Geographic matching,2,NA
11608,17400,69.080765,-121.42854,South Lake,70.41403966439913,Geographic matching,2,NA
11613,17409,46.443560000000005,-81.06824499999999,Kelly Lake,339.1556228740496,Geographic matching,2,NA
11736,17689,43.26191,-80.25924166666664,Spirea Wetland,0.3,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed Lake and area
11747,17711,55.33119,-105.05531500000001,Lake A,1,Neotoma,2,NA
11748,17713,55.430904999999996,-104.938605,West Naniskak Lake,9.242196632681152,Geographic matching,2,NA
11749,17715,55.047974999999994,-105.385195,Marl Pond,49.348773104659045,Geographic matching,2,NA
11925,18108,49.496404999999996,-116.905,NEL03,0.35,Neotoma,2,NA
11926,18110,43.87196,-64.92879500000001,Path Lake,23.4319275825588,Geographic matching,2,NA
11928,19323,66.34783999999999,-104.945735,TK-2 Lake,5.3,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Site with publication and Google Earth, Changed area"
11934,18127,49.469660000000005,-115.769585,Pyatts Lake,10.072225601551327,Geographic matching,2,NA
13288,19814,68.829105,-138.74448999999998,Trout Lake,86.14985263876892,Geographic matching,2,NA
13302,19842,45.719030000000004,-75.4417,Lac Brule,8.310506075149346,Geographic matching,2,NA
13304,19846,45.777015000000006,-75.13590500000001,Lac Noir,9.212043629299975,Geographic matching,2,NA
13362,19967,44.735654999999994,-81.00255999999999,Mary Lake,14.096397425340314,Geographic matching,2,NA
13375,19993,49.49136,-117.645195,Cooley Lake,4.5,Neotoma,2,NA
13376,19995,53.64545,-121.50548,Gerry Lake,5.1,Neotoma,2,NA
13477,20281,60.812585,-135.34124500000001,Dragonfly Lake,6,Neotoma,2,NA
13479,20287,60.516075,-133.209055,Haircut Lake,7.37778815172372,Geographic matching,2,NA
13480,20289,60.073494999999994,-133.80601000000001,Marcella Lake,2.339197217296623,Geographic matching,2,NA
13482,20295,60.445535,-133.561605,Salmo Lake,2.5,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Moved a bit.  Paper confirms location.  Measure
13572,20647,69.9,-95.07,Lake JR01,24,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Approximate dimensions reported but site difficult to find.
13625,20609,52.11139,-119.30096499999999,Eleanor Lake,6.437588368370259,Geographic matching,2,NA
13641,20643,52.089861111111105,-113.4425,Pine Lake,412.22424085974797,Geographic matching,2,NA
13643,20649,71.344,-113.78145,Lake KR02 (unofficial name),0.79,Neotoma,2,NA
13644,20651,61.0195,-138.08800000000002,Upper Fly Lake,10.494511083184886,Geographic matching,2,NA
13645,20653,69.807,-112.077,Lake MB01,5.409028093763686,Geographic matching,2,NA
13682,20836,53.935385,-132.10562,Drizzle Bog,2.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Looks fine.
13899,21319,48.710435000000004,-65.41279,Lac Triangle,1.5,Neotoma,2,NA
13910,21406,48.93859500000001,-64.59709000000001,Petit lac Bouchard,2,Neotoma,2,NA
13910,21389,48.93859500000001,-64.59709000000001,Petit lac Bouchard,2,Neotoma,2,NA
13910,21404,48.93859500000001,-64.59709000000001,Petit lac Bouchard,2,Neotoma,2,NA
13975,21577,44.973845,-77.28929500000001,Stoll Lake,46.34190096469635,Geographic matching,2,NA
13980,21600,44.8163888888889,-77.18251,Tawny Pond,2,Neotoma,2,NA
14031,21770,53.53188,-132.97624,Hippa Lake,3.2,Neotoma,2,NA
14032,21772,50.607074999999995,-127.26146,Misty Lake,34.222852275339456,Geographic matching,2,NA
14039,26246,48.782945,-123.302695,Roe Lake,2.0068510886700524,Geographic matching,2,NA
14039,21788,48.782945,-123.302695,Roe Lake,2.0068510886700524,Geographic matching,2,NA
14049,21810,52.214259999999996,-117.16168,Sunwapta Pass Bog 2,4,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,From thesis
14051,21830,53.27892,-84.2054,Lake AT01,53.286691247704425,Geographic matching,2,NA
14055,21822,52.21728,-117.19451000000001,Sunwapta Pass Bog 6,26,data/by_hand/all_lakes_andria/andrea_areas.csv,1,From Thesis
14056,21826,52.214259999999996,-117.181465,Sunwapta Pass Bog 1,2,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,From thesis.
14225,22244,47.581244999999996,-52.68972,Quidi Vidi Lake,45,Neotoma,2,NA
14228,22247,47.57783,-52.733205,Long Pond,9.8,Neotoma,2,NA
14229,22248,47.551615,-52.739245,Mundy Pond,9.6,Neotoma,2,NA
14230,22249,47.572595,-52.685024999999996,Georges Pond,5.4,Neotoma,2,NA
14232,22251,47.31322,-52.848335,Long Pond Witless Bay Line,32,Neotoma,2,NA
15828,24354,53.611475,-106.49524,North Flat Lake,12,Neotoma,2,NA
15871,24425,54.60476,-105.96330499999999,L03,11,Neotoma,2,NA
16613,26313,48.799565,-123.66048,Quamichan Lake,313,Neotoma,2,NA
16614,26315,48.458595,-123.513045,Florence Lake,7,Neotoma,2,NA
16729,26606,49.66332,-93.72020499999999,Lake 239,56,Neotoma,2,NA
8,8,33.956389,-119.976667,Abalone Rocks Marsh,2.7,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Moved into the marsh proper based on pictures and aerial imagery
29,29,44.8036,-94.55789999999999,Lake Allie,203.79999999999998,Geographic matching,2,NA
30,30,46.206111,-95.293611,Almora Lake,16.2,Geographic matching,2,NA
196,3131,46.186930000000004,-89.702685,Hell's Kitchen Lake,3,Geographic matching,2,NA
203,203,36.03015,-85.50131999999999,Anderson Pond,19,Geographic matching,2,NA
203,15088,36.03015,-85.50131999999999,Anderson Pond,19,Geographic matching,2,NA
204,204,45.725,-93.25,Andree Bog,258.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Assumed correct location. Area from Cushing 1964
205,205,46.7,-85.040278,Andrus Lake,13.4,Geographic matching,2,NA
221,223,47.123935,-95.397205,Bad Medicine Lake,302,Neotoma,2,NA
229,232,30.622222,-83.253889,Barchampe Lake,5.689423,Geographic matching,2,NA
236,239,45.8,-122.491667,Battle Ground Lake,11,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Moved a bit.  Confirmed on map.
238,241,46.128056,-93.703889,Black Bass Lake,13.4,Geographic matching,2,NA
245,3062,45.425,-93.183333,Beckman Lake,9.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
245,249,45.425,-93.183333,Beckman Lake,9.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
249,254,42.25,-77.916667,Belmont Bog,30,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,3,"Confirmed area with pub (Spear et al 1976), could not confirm site"
254,260,42.5,-73.316667,Berry Pond,3.9,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Confirmed location and area: Whitehead 1979
266,272,47.559174999999996,-94.970775,Big John Pond,1.9,Geographic matching,2,NA
269,275,46.270579999999995,-94.55155500000001,Billy's Lake,2.7,Geographic matching,2,NA
272,278,35.620833,-84.186667,Black Pond,1.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed pond and area: Delcourt et al 1986
273,279,44.956109999999995,-110.60070999999999,Blacktail Pond,7.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed Lake and Area
273,20308,44.956109999999995,-110.60070999999999,Blacktail Pond,7.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed Lake and Area
290,296,46.633611,-92.614722,Bob Lake,30.8,Geographic matching,2,NA
291,297,47.17548,-95.16745499999999,Bog A Pond,0.8,Geographic matching,2,NA
299,305,44.296475,-93.73571000000001,Bossuot Lake,40.1,Geographic matching,2,NA
306,313,45.783333,-89.483333,Brown Lake,37,Neotoma,2,NA
307,314,44.95769,-93.545105,"Brown's Bay, Lake Minnetonka",5573,Geographic matching,2,NA
309,316,38.154722,-79.616389,Browns Pond,0.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed pond and area: Kneller and Peteet 1993
311,318,44.298611,-110.260556,Buckbean Fen,47.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed location with publication, changed area"
312,319,27.234444,-81.332222,Buck Lake,4.1000000000000005,Geographic matching,2,NA
317,324,42.604167,-73.566667,Burden Lake,42,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
318,325,47.924167,-91.994722,Burntside Lake,2918.142139,Geographic matching,2,NA
321,328,33.5,-86.533333,Cahaba Pond,0.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Moved a bit based on map, area confirmed & based on paper."
324,331,30.266667,-85.016667,Camel Lake,35,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area"
325,332,46.666667,-88.016667,Camp 11 Lake,1.5,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Confirmed lake and area: Brubaker 1975
326,333,45.986111,-89.375,Camp 12 Lake,35,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Site description: lage. Area: Kingston et al 1990
327,334,44.70722,-93.497645,Campbell Lake,21.7,Geographic matching,2,NA
333,340,44.93672,-68.77344,Caribou Bog,780,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed Bog. Approx area by 3.8x2.0 axes.
337,345,40.216667,-84.680556,Carter Site,0.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
344,352,45.411111,-93.197222,Cedar Bog,3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
358,367,38.466667,-98.666667,Cheyenne Bottoms,503.7,Geographic matching,2,NA
364,375,40.675865,-88.324435,Chatsworth Bog,3.6999999999999997,Geographic matching,2,NA
371,382,47.172305,-94.938965,Cindy Pond,1.2,Geographic matching,2,NA
459,19997,48.00985,-124.53069500000001,Wentworth Lake,52.1,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed with Google Earth, changed area"
478,489,43.12507,-93.42973,Clear Lake,1469.8,Geographic matching,2,NA
479,490,41.638535,-86.544595,Clear Lake,20.998048,Geographic matching,2,NA
480,492,33.798895,-78.95336,Clear Pond,9,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
482,494,43.748575,-74.016955,Clear Pond,11.6,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Looks fine
485,497,42.02,-93.27,Colo Marsh,517,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Iowa DNR, changed area"
491,503,46.283333,-67.883333,Conroy Lake,10.1,Neotoma,2,NA
491,14768,46.283333,-67.883333,Conroy Lake,10.1,Neotoma,2,NA
494,506,38.872222,-107.0825,Copley Lake,2.868528,Geographic matching,2,NA
500,513,44.835435000000004,-99.90806,Cottonwood Lake,223,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Seems right, but don't have the original publication."
502,515,45.76101,-96.01988,Cottonwood Lake,100.1,Geographic matching,2,NA
508,521,47.182465,-95.73495,Crazy Pond,3.2,Geographic matching,2,NA
518,532,44.7,-84.958333,Cub Lake,46.7,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed with Google Earth, changed area"
519,533,44.49,-110.283611,Cub Creek Pond,123.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed site and changed area
525,539,36.8,-91.1,Cupola Pond,2,Neotoma,2,NA
528,543,44.65,-110.6,Cygnet Lake Fen,140,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Large fen complex, with lakes inside."
531,546,45.275,-91.475,Dark Lake,5.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: lake. Area: Gajewski et al 1985
534,550,46.591667,-122.25,Davis Lake,3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Seemed quite far off.  From Barnowsky paper.
558,3493,41.81115,-73.292685,Mohawk Pond,6.945223,Geographic matching,2,NA
562,3790,42.516667,-72.2125,Tom Swamp,57.199999999999996,Geographic matching,2,NA
562,3789,42.516667,-72.2125,Tom Swamp,57.199999999999996,Geographic matching,2,NA
655,671,36.2375,-108.951667,Dead Man Lake,56.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
655,3076,36.2375,-108.951667,Dead Man Lake,56.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
663,681,45.85,-89.316667,Denton Lake,20,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site descripiton: lake. Area: Kingston et al 1990
665,683,48.031535000000005,-98.95059499999999,"Devils Lake, Main Bay",44824,Neotoma,2,NA
666,684,43.4178,-89.73205,Devils Lake,151.5,Geographic matching,2,NA
679,699,36.583333,-76.45,Dismal Swamp (91),46752.9369,Geographic matching,2,NA
699,719,40.024167,-107.050833,Dome Creek Meadow,12.3,Geographic matching,2,NA
728,3130,44.18236,-73.96963,Heart Lake,11.2,Neotoma,2,NA
751,3582,36.166667,-76.683333,Rockyhock Bay,23.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Location with publication, changed area"
753,772,41.9327,-70.0005,Duck Pond,4.3,Geographic matching,2,NA
755,774,47.708333,-91.641667,Dunnigan Lake,33,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: kettle lake. Area: Kingston 1990
757,776,44.166667,-71.666667,Eagle Lake Bog,1,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site, changed area"
767,786,44.47012,-93.619035,Eggert Lake,20.9,Geographic matching,2,NA
775,795,41.766667,-75.833333,Ely Lake,22.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
799,822,44.75815,-93.16449,Farquar Lake,25.3,Geographic matching,2,NA
801,824,46.218889,-94.753333,Fawn Lake,48.9,Geographic matching,2,NA
807,831,41.135278,-75.026667,First Pond,29.5,Geographic matching,2,NA
811,3127,44.55,-107.466667,Floating Island Lake,3.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
811,835,44.55,-107.466667,Floating Island Lake,3.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
817,843,43.438889,-109.95,Forest Pond 2,1.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with publication (Lynch 1995), changed area"
818,844,46.451667,-112.165833,Forest Lake,0.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
824,850,44.945765,-94.42074,French Lake,17.8,Geographic matching,2,NA
826,852,41.158333,-71.575,Fresh Pond,28,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area"
827,853,38.616667,-111.666667,Frying Pan Lake,2.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
828,855,40.1,-83.533333,Fudger Lake,1.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed lake with Google Earth, changed area"
841,869,44.2329,-93.87066,George Lake,35,Geographic matching,2,NA
841,15245,44.2329,-93.87066,George Lake,35,Geographic matching,2,NA
844,873,41.376111,-75.093333,Giles Lake,47.539514,Geographic matching,2,NA
937,966,43.65,-122.041667,Gold Lake Bog,600,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Area confirmed in publication, site confirmed on Google Earth"
940,969,31.721111,-86.134167,Goshen Springs,6.4,Geographic matching,2,NA
941,971,44.983333,-69.316667,Gould Pond,3.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Anderson et al 1992: confirmed lake and area
953,983,41.005055,-74.49534,Green Pond,393.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site, changed area"
959,990,47.2036,-95.755515,Grice Pond,9.1,Geographic matching,2,NA
960,991,48.55,-112.716667,Guardipee Lake,89.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
961,992,25.773889,-80.505556,"Water Conservation Area 3B, Gumbo Limbo Dry Head",28812.969820000002,Geographic matching,2,NA
962,993,25.774722,-80.505556,"Water Conservation Area 3B, Gumbo Limbo Far Tail",28812.969820000002,Geographic matching,2,NA
963,994,25.778889,-80.511111,"Water Conservation Area 3B, Gumbo Limbo Marsh",28812.969820000002,Geographic matching,2,NA
964,995,25.886944,-80.561389,"Water Conservation Area 3B, Gumbo Limbo Near Tail",28812.969820000002,Geographic matching,2,NA
965,996,25.773611,-80.506389,"Water Conservation Area 3B, Gumbo Limbo Wet Head",28812.969820000002,Geographic matching,2,NA
968,999,37.984722,-78.997222,Hack Pond,2,Geographic matching,2,NA
982,1013,34,-109.425,Hay Lake,2.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, Area looks highly variable by season"
999,1032,47.133,-95.47461,Hemo Pond,15.2,Geographic matching,2,NA
1076,1109,47.181535,-95.86866,Blocknic Lake [Horse Pond],6.9,Geographic matching,2,NA
1077,1110,45.460278,-93.047778,Horseshoe Lake,42.6,Geographic matching,2,NA
1078,1111,46.55,-94.133333,Hostage Lake,4.6,data/by_hand/all_lakes_andria/andrea_areas.csv,3,"Descrip: lake, cannot loc. Area: Almendinger 1992"
1080,1113,42.541667,-78.670278,Houghton Bog,3.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed bog, changed area"
1081,1114,41.65,-87.072222,Howes Prairie Marsh,75,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed loc and area: Cole and Taylor 1995
1105,1138,48.233333,-92.158333,Hustler Lake,109,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Site description. Area: Kingston et al 1990
1107,1140,35.588333,-84.191667,Icehouse Bottom [40MR23],6133.647955,Geographic matching,2,NA
1119,1153,47.135556,-93.643611,Irvin Lake,2.6,Geographic matching,2,NA
1125,1160,37.43255,-85.72461999999999,Jackson Pond,3.8,Geographic matching,2,NA
1125,15081,37.43255,-85.72461999999999,Jackson Pond,3.8,Geographic matching,2,NA
1222,3774,47.074695000000006,-98.5866,Spiritwood Lake,198,Neotoma,2,NA
1355,1390,66.766667,-157.216667,Joe Lake,30,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,Confirmed site with pub (Anderson 1988)
1359,15274,45.428085,-93.98147499999999,Jones Lake,28.4,Geographic matching,2,NA
1396,1432,68.15,-161.416667,Kaiyak Lake,86,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
1409,1446,44.75836,-93.11674,Kegan Lake,11.4,Geographic matching,2,NA
1410,3452,45.3,-90.35,Kellys Hollow,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Site description: bog. Area: Heide 1984
1410,1447,45.3,-90.35,Kellys Hollow,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Site description: bog. Area: Heide 1984
1411,1448,44.238056,-87.848056,Kellners Lake,11.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
1481,1518,44.133333,-71.733333,Kinsman Pond,3.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
1486,1524,45.666667,-87.455,Kitchner Lake,4.3999999999999995,Geographic matching,2,NA
1514,1552,46.353333,-92.870278,Kryzewinski Lake,4.3,Geographic matching,2,NA
1526,1564,47.35,-91.8,Kylen Lake,3.5,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Confirmed lake and area from Birks 1981
1530,1568,41.381944,-75.292778,Lake Lacawac,20.7,Geographic matching,2,NA
1540,1580,45.6,-84.316667,Lake Sixteen,55,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed loc and area: Futyma and Miller 1986
1541,1581,45.066667,-84.783333,Lake 27,45,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed loc and area: Bernabo 1981
1544,1584,45.42363,-93.690695,Lake Ann,58.5,Geographic matching,2,NA
1544,3468,45.42363,-93.690695,Lake Ann,58.5,Geographic matching,2,NA
1544,3469,45.42363,-93.690695,Lake Ann,58.5,Geographic matching,2,NA
1548,1588,44.79985,-93.15975,Lake Carlson,4.722837,Geographic matching,2,NA
1555,1597,30.521944,-84.249167,Lake Hall,72.361684,Geographic matching,2,NA
1564,1609,48.165278,-92.107222,Lamb Lake,39.800000000000004,Geographic matching,2,NA
1582,1629,45.749444,-93.364167,Lewis Lake,71,Geographic matching,2,NA
1585,1632,59.2,-135.4,Lily Lake,12,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Moved based on map & google.  Area measured is different than in paper (<5ha).
1588,1637,43.766667,-110.316667,Lily Lake Fen,2.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed with site discription, Fen is adjacent to lake, not surrounding it"
1590,1639,47.286,-93.600465,Little Bass Lake,63.9,Geographic matching,2,NA
1592,1642,44.166579999999996,-123.583975,Little Lake,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"In a lake.  There is a large adjacent lake, but pub not available."
1593,1643,45.283333,-91.483333,Little Pine Lake,4.3,Geographic matching,2,NA
1597,1648,27.2,-81.416667,Lake Annie,0.715102,Geographic matching,2,NA
1598,1649,48.142555,-91.11254,Lake of the Clouds,11.6,Neotoma,2,NA
1598,3482,48.142555,-91.11254,Lake of the Clouds,11.6,Neotoma,2,NA
1598,3483,48.142555,-91.11254,Lake of the Clouds,11.6,Neotoma,2,NA
1607,1658,44.14,-71.701111,Lonesome Lake,17,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
1613,1665,46.719435000000004,-87.97207,Lost Lake,2.1,Geographic matching,2,NA
1619,1671,26.481111,-80.415556,Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7),55809.267670999994,Geographic matching,2,NA
1630,1685,44.36044,-93.61535,Lake Mabel,39.72415,Geographic matching,2,NA
1643,1698,45.041667,-68.733333,Mansell Pond,4,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Description: lake. Area: Almquist-Jacobson 1995
1651,1707,44.15,-110.233333,Mariposa Lake,11.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
1652,1708,47.173975,-94.94396499999999,Martin Pond,0.1,Geographic matching,2,NA
1664,1720,47.170869999999994,-95.70266,McCraney Lake,108,Neotoma,2,NA
1669,3486,46.427222,-84.958333,McNearney Lake,49.5,Geographic matching,2,NA
1669,1725,46.427222,-84.958333,McNearney Lake,49.5,Geographic matching,2,NA
1669,3485,46.427222,-84.958333,McNearney Lake,49.5,Geographic matching,2,NA
1676,3487,44.98419,-97.35012499999999,Medicine Lake,289.2,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1676,1732,44.98419,-97.35012499999999,Medicine Lake,289.2,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1679,3488,43.1,-89.416667,Lake Mendota,3961.2000000000003,Geographic matching,2,NA
1679,1735,43.1,-89.416667,Lake Mendota,3961.2000000000003,Geographic matching,2,NA
1701,3492,47.244755,-95.00771499999999,Lake Minnie,30.099999999999998,Geographic matching,2,NA
1701,1757,47.244755,-95.00771499999999,Lake Minnie,30.099999999999998,Geographic matching,2,NA
1705,1761,37.74759,-107.68273500000001,Molas Lake,9.5,Geographic matching,2,NA
1710,1766,34.6492,-111.75225,Montezuma Well,0.7000000000000001,Geographic matching,2,NA
1711,1768,46.85592,-98.15984,Moon Lake,35,Neotoma,2,NA
1715,1772,48.769167,-122.117778,Mosquito Lake Bog,19,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed bog, changed area"
1716,1773,44.6275,-68.639167,Moulton Pond,22,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Minimal info on location. Area: Davis et al 1975
1718,1775,25.219722,-80.604722,Mud Creek Site 1,168.21759999999998,Geographic matching,2,NA
1719,1776,29.3,-81.866667,Mud Lake (US:Florida),185.8,Geographic matching,2,NA
1720,1777,44.226105000000004,-93.829815,Mud Lake,52.2,Geographic matching,2,NA
1721,1778,46.858935,-94.75542,Mud Lake,28.499999999999996,Geographic matching,2,NA
1724,1781,44.711625,-93.341105,Murphy Lake,19.1,Geographic matching,2,NA
1725,1782,39.53,-95.513333,Muscotah Marsh,15,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Gruger 1973), changed area"
1725,3495,39.53,-95.513333,Muscotah Marsh,15,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Gruger 1973), changed area"
1729,1786,47.982605,-93.3853,Myrtle Lake,67,Geographic matching,2,NA
1732,1789,34.663333,-95.386111,Natural Lake,5428.630966,Geographic matching,2,NA
